name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
durres,2022-02-13,14.3,4,8.6,14.3,3.9,8.4,3.8,73.7,1.4,100,20.83,rain,0,0,25.9,16.6,347.2,1024,87.8,9.3,68.9,6.1,4,10,2022-02-13T06:39:58,2022-02-13T17:13:26,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-14,17,0,8.4,17,-3.1,7.7,2.1,68.3,0.06,100,4.17,rain,0,0,16.9,14.7,178.6,1022.3,32.4,9.3,154.2,13.4,5,10,2022-02-14T06:38:39,2022-02-14T17:14:41,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-15,17,3,10.8,17,0.9,10.2,3.3,61.5,1.1,100,8.33,rain,0,0,36.7,44,169.2,1019.7,85.9,10.6,84.7,7.5,4,10,2022-02-15T06:37:20,2022-02-15T17:15:55,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-16,13.6,6,10.4,13.6,5.6,10.1,7.2,81.4,25.936,100,12.5,rain,0,0,39.2,20.5,144.5,1015.4,90.5,9.5,16.6,1.5,1,10,2022-02-16T06:35:59,2022-02-16T17:17:09,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-17,15,2,8.4,15,0.4,7.9,4.9,80.4,0,0,0,,0,0,16.9,16.6,36.2,1013.7,44,9,131.1,11.3,4,10,2022-02-17T06:34:38,2022-02-17T17:18:23,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-18,19,3,9.2,19,1.7,8.7,4.7,76.7,0,0,0,,0,0,18.4,18.4,10.2,1016.2,12.3,11.1,169.3,14.5,6,10,2022-02-18T06:33:15,2022-02-18T17:19:37,0.56,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-19,20,3,11,20,0,10.6,4.6,67.2,0,0,0,,0,0,19.4,13,195.2,1018.5,27.8,10.4,165.6,14.2,6,10,2022-02-19T06:31:51,2022-02-19T17:20:50,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-20,16.1,7,12.4,16.1,6.2,12.4,8.9,79.6,1.4,100,16.67,rain,0,0,37.1,14.6,169.4,1018.2,82.8,9,110,9.5,4,10,2022-02-20T06:30:26,2022-02-20T17:22:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-21,17,11,13.1,17,11,13.1,10.3,83.9,10.943,100,16.67,rain,0,0,45.4,22.1,175.5,1012.8,94,8.5,144.8,12.5,6,10,2022-02-21T06:29:00,2022-02-21T17:23:15,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-22,13,8,10.9,13,4.8,10.5,5.8,71.4,16.789,100,12.5,rain,0,0.2,43.6,27.7,350.7,1004.8,86.1,10.4,117,10.1,5,10,2022-02-22T06:27:32,2022-02-22T17:24:28,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-23,17,1,9.8,17,-1.4,9,0.5,56.1,0,0,0,,0,0,47.9,27.7,335.1,1015.8,8.1,11,182.6,15.8,6,10,2022-02-23T06:26:04,2022-02-23T17:25:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-24,16,2,9.6,16,-0.2,8.4,-2.9,44.2,0,0,0,,0,0,51.8,25.9,359.5,1020.9,0.1,11.4,193.4,16.7,7,10,2022-02-24T06:24:35,2022-02-24T17:26:52,0.78,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-25,17,0,7.8,17,-3.1,6.9,-0.8,59.9,0,0,0,,0,0,16.9,14.7,204.2,1018.3,24.9,11.2,189.7,16.4,7,10,2022-02-25T06:23:06,2022-02-25T17:28:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-26,18,0,9.9,18,-2.6,9.2,0.8,58.6,2.7,100,16.67,rain,0,0,53.6,31.7,143.2,1015,78.5,10.6,180.7,15.7,6,10,2022-02-26T06:21:35,2022-02-26T17:29:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-27,12.3,2,8.1,12.3,2,6.6,3.8,75.1,38.049,100,16.67,rain,0,0,50.8,27.7,141.6,1012.9,85.4,10.5,101.7,8.8,5,10,2022-02-27T06:20:03,2022-02-27T17:30:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-02-28,14,-1,6.6,14,-2.9,6,-1.4,61.3,0,0,0,,0,0.2,29.9,14.6,14,1017.4,33,11.2,194.2,16.7,6,10,2022-02-28T06:18:31,2022-02-28T17:31:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-03-01,11,3,7,11,0.9,5.3,-1.5,56.2,2.987,100,8.33,rain,0,0.2,25.9,18.2,73.2,1018.7,86,10.2,97.7,8.5,3,10,2022-03-01T06:16:58,2022-03-01T17:32:46,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-03-02,13.3,-2,6.1,13.3,-4.9,5.1,-4.2,51.1,0,0,0,,0,0.2,42.1,25.9,347.9,1017.1,16,10.8,204.3,17.9,7,10,2022-03-02T06:15:24,2022-03-02T17:33:56,0,Clear,Clear conditions throughout the day.,clear-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-03-03,13.6,-2,6.1,13.6,-2.6,5.5,-2.5,57.8,0,0,0,,0,0.2,30.2,14.8,308.4,1015.8,34.1,10.8,197.6,16.9,7,10,2022-03-03T06:13:49,2022-03-03T17:35:06,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13615099999,13624099999,13611099999,LATI,13601099999"
durres,2022-03-04,12.7,2,7.4,12.7,-0.7,6.3,2.1,70,0.005,100,8.33,rain,0,0,22.3,14.8,154.1,1012.9,75.5,10,167.1,14.5,7,10,2022-03-04T06:12:14,2022-03-04T17:36:15,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13615099999,13624099999,13611099999,LATI,13601099999"
